t,C,C*t
144,5.43212890625e-05,0.007822265625
145,-0.0002093505859375,-0.0303558349609375
146,-0.0002789306640625,-0.040723876953125
147,0.00017333984375,0.025480957031249998
148,-0.0002203369140625,-0.03260986328125
149,0.00022705078125,0.03383056640625
150,-3.0517578125e-05,-0.00457763671875
151,0.0001177978515625,0.0177874755859375
152,0.000445556640625,0.067724609375
153,8.23974609375e-05,0.0126068115234375
154,-4.2724609375e-06,-0.0006579589843750001
155,8.60595703125e-05,0.013339233398437499
156,0.00010986328125,0.017138671875
157,-3.0517578125e-06,-0.00047912597656250003
158,-0.000111083984375,-0.01755126953125
159,-0.000252685546875,-0.040177001953125
160,-1.953125e-05,-0.003125
161,-0.0003411865234375,-0.0549310302734375
162,0.000166015625,0.026894531250000003
163,0.0001104736328125,0.018007202148437502
164,0.0001080322265625,0.017717285156250002
165,0.0004150390625,0.0684814453125
166,0.0001116943359375,0.018541259765625002
167,-0.00017578125,-0.02935546875
168,-3.23486328125e-05,-0.0054345703125
169,-0.00027099609375,-0.04579833984375
170,-0.000537109375,-0.09130859375000001
171,-7.32421875e-05,-0.0125244140625
172,4.39453125e-05,0.007558593749999999
173,3.7841796875e-05,0.006546630859375
174,0.0003759765625,0.065419921875
175,0.0001507568359375,0.026382446289062503
176,-2.74658203125e-05,-0.004833984375
177,-0.00025390625,-0.04494140625
178,0.0001678466796875,0.029876708984375
179,2.0751953125e-05,0.0037145996093750004
180,-0.0003619384765625,-0.06514892578124999
181,0.0003924560546875,0.0710345458984375
182,-0.00015869140625,-0.0288818359375
183,0.0001800537109375,0.0329498291015625
184,-7.568359375e-05,-0.01392578125
185,9.6435546875e-05,0.017840576171875
186,-8.30078125e-05,-0.015439453125
187,-0.0001861572265625,-0.0348114013671875
188,-0.000111083984375,-0.0208837890625
189,-4.39453125e-05,-0.008305664062499999
190,0.0001446533203125,0.027484130859375
191,-9.46044921875e-05,-0.0180694580078125
192,3.11279296875e-05,0.0059765625
193,-3.173828125e-05,-0.00612548828125
194,-4.94384765625e-05,-0.009591064453125001
195,-6.103515625e-07,-0.0001190185546875
196,-0.000235595703125,-0.0461767578125
197,-0.00036376953125,-0.07166259765625
198,-0.0002423095703125,-0.047977294921875004
199,0.0002001953125,0.039838867187499995
200,0.0003900146484375,0.0780029296875
201,0.0001629638671875,0.0327557373046875
202,0.0003076171875,0.062138671875
203,-7.14111328125e-05,-0.0144964599609375
204,0.000225830078125,0.046069335937500004
205,7.32421875e-06,0.0015014648437499999
206,0.000189208984375,0.03897705078125
207,0.000145263671875,0.030069580078124998
208,0.000186767578125,0.03884765625
209,0.00029052734375,0.060720214843749995
210,-8.48388671875e-05,-0.017816162109375
211,0.0001556396484375,0.0328399658203125
212,0.0005975341796875,0.12667724609375
213,0.0001556396484375,0.0331512451171875
214,6.16455078125e-05,0.013192138671875001
215,-6.103515625e-06,-0.001312255859375
216,0.000322265625,0.069609375
217,6.16455078125e-05,0.013377075195312501
218,0.0003125,0.068125
219,9.6435546875e-05,0.021119384765625002
220,-0.0001336669921875,-0.02940673828125
221,-0.00013916015625,-0.030754394531249996
222,2.44140625e-05,0.005419921875000001
223,7.99560546875e-05,0.0178302001953125
224,9.94873046875e-05,0.02228515625
225,0.0002374267578125,0.0534210205078125
226,-9.521484375e-05,-0.0215185546875
227,-7.32421875e-06,-0.00166259765625
228,-1.03759765625e-05,-0.0023657226562500003
229,2.74658203125e-05,0.0062896728515625
230,-0.0001287841796875,-0.029620361328124997
231,0.0001580810546875,0.0365167236328125
232,-0.000269775390625,-0.062587890625
233,8.7890625e-05,0.020478515625
234,2.3193359375e-05,0.00542724609375
235,0.0001153564453125,0.0271087646484375
236,0.000289306640625,0.0682763671875
237,0.0002740478515625,0.0649493408203125
238,0.0002691650390625,0.064061279296875
239,0.00018798828125,0.04492919921875
240,-3.90625e-05,-0.009375
241,-0.0004559326171875,-0.1098797607421875
242,-0.0002447509765625,-0.059229736328125
243,1.220703125e-05,0.00296630859375
244,-0.0001043701171875,-0.02546630859375
245,-3.0517578125e-05,-0.007476806640625
246,1.220703125e-05,0.0030029296875
247,-0.000107421875,-0.026533203125
248,0.000106201171875,0.026337890625
249,0.0003564453125,0.08875488281249999
250,4.82177734375e-05,0.012054443359375
251,0.0003326416015625,0.0834930419921875
252,0.00024169921875,0.060908203125
253,0.0002313232421875,0.0585247802734375
254,7.01904296875e-05,0.017828369140624998
255,-0.0001251220703125,-0.0319061279296875
256,0.0001800537109375,0.04609375
257,-3.662109375e-05,-0.00941162109375
258,-6.103515625e-06,-0.00157470703125
259,-9.3994140625e-05,-0.024344482421875
260,1.52587890625e-05,0.00396728515625
261,-6.16455078125e-05,-0.0160894775390625
262,0.0002728271484375,0.07148071289062499
263,8.36181640625e-05,0.0219915771484375
264,0.000225830078125,0.059619140625000004
265,-0.0003076171875,-0.0815185546875
266,1.46484375e-05,0.0038964843749999998
267,-0.000130615234375,-0.034874267578125
268,-0.000179443359375,-0.0480908203125
269,-0.0004705810546875,-0.1265863037109375
270,9.70458984375e-05,0.026202392578125
271,2.01416015625e-05,0.0054583740234375
272,0.0002410888671875,0.065576171875
273,0.0,0.0
274,-9.3994140625e-05,-0.025754394531250002
275,0.0001312255859375,0.0360870361328125
276,0.000386962890625,0.1068017578125
277,-0.0002069091796875,-0.057313842773437505
278,5.79833984375e-05,0.016119384765624998
279,0.0003253173828125,0.0907635498046875
280,3.0517578125e-06,0.0008544921875
281,5.92041015625e-05,0.0166363525390625
282,0.0001263427734375,0.035628662109375
283,7.62939453125e-05,0.0215911865234375
284,-7.9345703125e-06,-0.00225341796875
285,0.000179443359375,0.051141357421875
286,0.000460205078125,0.13161865234375
287,0.0001611328125,0.046245117187500004
288,3.0517578125e-05,0.0087890625
289,0.000255126953125,0.073731689453125
290,-1.220703125e-05,-0.0035400390625
291,8.4228515625e-05,0.024510498046875
292,0.0001971435546875,0.05756591796875
293,-0.0002239990234375,-0.0656317138671875
294,-0.000135498046875,-0.039836425781250004
295,0.0001861572265625,0.0549163818359375
296,3.0517578125e-06,0.0009033203125
297,-0.0002191162109375,-0.0650775146484375
298,9.3994140625e-05,0.02801025390625
299,-0.0002032470703125,-0.060770874023437504
300,8.4228515625e-05,0.025268554687499997
301,0.0001220703125,0.0367431640625
302,2.01416015625e-05,0.006082763671875001
303,0.0001483154296875,0.044939575195312505
304,1.46484375e-05,0.004453125
305,-0.0002130126953125,-0.0649688720703125
306,2.01416015625e-05,0.006163330078125
307,-8.9111328125e-05,-0.027357177734374998
308,0.000521240234375,0.16054199218749998
309,3.11279296875e-05,0.0096185302734375
310,6.7138671875e-06,0.002081298828125
311,0.0005181884765625,0.1611566162109375
312,0.0003375244140625,0.10530761718750001
313,0.0002716064453125,0.08501281738281251
314,-4.82177734375e-05,-0.015140380859375
315,0.0001263427734375,0.0397979736328125
316,-0.000146484375,-0.0462890625
317,8.544921875e-05,0.027087402343749997
318,5.0048828125e-05,0.01591552734375
319,9.8876953125e-05,0.031541748046875005
320,0.00017578125,0.056249999999999994
321,-3.47900390625e-05,-0.011167602539062498
322,0.000433349609375,0.13953857421875
323,0.0003656005859375,0.1180889892578125
324,0.000308837890625,0.10006347656249999
325,0.000306396484375,0.09957885742187499
326,-6.103515625e-07,-0.00019897460937500001
327,6.53076171875e-05,0.021355590820312503
328,0.00036865234375,0.12091796875000001
329,-0.0003363037109375,-0.1106439208984375
330,6.77490234375e-05,0.022357177734375
331,0.0003466796875,0.1147509765625
332,-7.32421875e-06,-0.0024316406249999998
333,-1.28173828125e-05,-0.0042681884765624995
334,-1.8310546875e-05,-0.00611572265625
335,-2.86865234375e-05,-0.0096099853515625
336,-0.0003790283203125,-0.127353515625
337,-5.7373046875e-05,-0.019334716796875
338,-0.00010498046875,-0.0354833984375
339,-0.0001629638671875,-0.0552447509765625
340,7.9345703125e-06,0.00269775390625
341,0.0003277587890625,0.1117657470703125
342,-2.44140625e-06,-0.0008349609375
343,9.94873046875e-05,0.034124145507812495
344,-0.0001788330078125,-0.061518554687500004
345,-0.0001629638671875,-0.0562225341796875
346,-1.77001953125e-05,-0.006124267578124999
347,-0.000123291015625,-0.042781982421875
348,-5.4931640625e-06,-0.00191162109375
349,-2.38037109375e-05,-0.0083074951171875
350,-0.000220947265625,-0.07733154296875
351,-3.662109375e-06,-0.001285400390625
352,-0.000135498046875,-0.0476953125
353,0.0001300048828125,0.0458917236328125
354,-0.0002276611328125,-0.080592041015625
355,0.0,0.0
356,4.5166015625e-05,0.0160791015625
357,-0.000301513671875,-0.10764038085937501
358,0.0001190185546875,0.042608642578125
359,-4.69970703125e-05,-0.0168719482421875
360,0.0001348876953125,0.0485595703125
361,0.000203857421875,0.073592529296875
362,0.00022216796875,0.0804248046875
363,0.0002301025390625,0.0835272216796875
364,0.0003131103515625,0.11397216796875
365,0.0003399658203125,0.12408752441406251
366,0.000460205078125,0.16843505859375
367,-5.67626953125e-05,-0.0208319091796875
368,-0.000145263671875,-0.053457031249999995
369,-0.0002435302734375,-0.08986267089843751
370,-2.86865234375e-05,-0.010614013671874999
371,-0.0001849365234375,-0.06861145019531249
372,-0.0003704833984375,-0.13781982421875
373,-4.150390625e-05,-0.015480957031250001
374,-0.00015380859375,-0.0575244140625
375,-1.5869140625e-05,-0.005950927734375
376,-0.000166015625,-0.062421875
377,5.2490234375e-05,0.019788818359374998
378,-3.0517578125e-05,-0.01153564453125
379,-2.74658203125e-05,-0.0104095458984375
380,-3.90625e-05,-0.014843750000000001
381,0.000205078125,0.07813476562499999
382,-0.000135498046875,-0.051760253906250005
383,-0.00033935546875,-0.12997314453125
384,-0.0001031494140625,-0.039609375
385,-4.7607421875e-05,-0.018328857421875
386,0.0003179931640625,0.122745361328125
387,-0.0002203369140625,-0.0852703857421875
388,-3.7841796875e-05,-0.0146826171875
389,0.0001605224609375,0.062443237304687496
390,-2.62451171875e-05,-0.010235595703125
391,3.0517578125e-06,0.0011932373046875
392,0.00016845703125,0.06603515624999999
393,-9.82666015625e-05,-0.0386187744140625
394,9.58251953125e-05,0.037755126953125
395,-0.0002325439453125,-0.0918548583984375
396,5.0048828125e-05,0.019819335937499998
397,-0.0001898193359375,-0.07535827636718749
398,-0.0003271484375,-0.130205078125
399,0.0002252197265625,0.0898626708984375
400,-0.000103759765625,-0.04150390625
401,-8.60595703125e-05,-0.0345098876953125
402,-0.0002105712890625,-0.084649658203125
403,-0.0002606201171875,-0.10502990722656248
404,-0.0002557373046875,-0.10331787109375001
405,-0.0002130126953125,-0.0862701416015625
406,-9.1552734375e-05,-0.03717041015625
407,3.96728515625e-05,0.0161468505859375
408,0.0003515625,0.1434375
409,5.4931640625e-05,0.022467041015625
410,0.000146484375,0.06005859375
411,0.0002191162109375,0.0900567626953125
412,-0.000137939453125,-0.05683105468749999
413,-9.27734375e-05,-0.0383154296875
414,-6.103515625e-07,-0.000252685546875
415,0.00023681640625,0.09827880859375
416,-0.0003961181640625,-0.16478515625
417,-0.0003607177734375,-0.15041931152343752
418,-0.000234375,-0.09796875
419,-0.000123291015625,-0.051658935546875
420,0.0001031494140625,0.04332275390625
421,0.0001837158203125,0.07734436035156249
422,-0.00012939453125,-0.054604492187500006
423,0.0001702880859375,0.0720318603515625
424,0.000198974609375,0.084365234375
425,-2.44140625e-06,-0.00103759765625
426,3.72314453125e-05,0.015860595703125
427,-4.21142578125e-05,-0.0179827880859375
428,-0.000169677734375,-0.0726220703125
429,0.0001519775390625,0.0651983642578125
430,0.0002996826171875,0.128863525390625
431,0.0001385498046875,0.0597149658203125
432,0.000428466796875,0.18509765625
433,0.0003076171875,0.1331982421875
434,-7.99560546875e-05,-0.034700927734375005
435,-0.000234375,-0.10195312499999999
436,7.6904296875e-05,0.0335302734375
437,-0.000196533203125,-0.085885009765625
438,-2.74658203125e-05,-0.012030029296875
439,-0.0001739501953125,-0.0763641357421875
440,-0.0001312255859375,-0.0577392578125
441,-7.32421875e-05,-0.032299804687499996
442,-5.4931640625e-06,-0.002427978515625
443,-1.8310546875e-05,-0.008111572265625
444,0.000205078125,0.0910546875
445,-2.99072265625e-05,-0.013308715820312499
446,0.000208740234375,0.09309814453125
447,9.82666015625e-05,0.043925170898437504
448,-1.3427734375e-05,-0.006015625
449,5.37109375e-05,0.0241162109375
450,0.0002423095703125,0.109039306640625
451,7.8125e-05,0.035234375
452,0.0002532958984375,0.11448974609375001
453,5.4931640625e-05,0.024884033203125
454,-0.0001043701171875,-0.047384033203125
455,-0.0002667236328125,-0.12135925292968751
456,0.0001837158203125,0.0837744140625
457,0.000191650390625,0.087584228515625
458,0.000535888671875,0.24543701171875
459,-0.00010986328125,-0.05042724609375
460,6.7138671875e-05,0.030883789062500003
461,-0.0002215576171875,-0.1021380615234375
462,3.173828125e-05,0.0146630859375
463,0.00014404296875,0.06669189453124999
464,6.28662109375e-05,0.029169921875
465,8.72802734375e-05,0.040585327148437496
466,-0.00031982421875,-0.1490380859375
467,-7.4462890625e-05,-0.034774169921875
468,0.000198974609375,0.09312011718749999
469,8.36181640625e-05,0.039216918945312505
470,0.00029052734375,0.1365478515625
471,0.000169677734375,0.07991821289062499
472,0.0001702880859375,0.0803759765625
473,4.5166015625e-05,0.021363525390625
474,-0.000264892578125,-0.12555908203125
475,-0.000235595703125,-0.111907958984375
476,3.0517578125e-05,0.0145263671875
477,0.0001080322265625,0.0515313720703125
478,8.9111328125e-05,0.04259521484375
479,0.000478515625,0.229208984375
480,0.00033203125,0.15937500000000002
481,0.0001617431640625,0.07779846191406249
482,9.27734375e-05,0.044716796875
483,2.685546875e-05,0.01297119140625
484,-0.0001556396484375,-0.07532958984374999
485,-0.0001910400390625,-0.0926544189453125
486,0.0001177978515625,0.057249755859375
487,-0.0001422119140625,-0.0692572021484375
488,-1.3427734375e-05,-0.006552734375
489,0.000108642578125,0.053126220703125
490,-0.0002569580078125,-0.125909423828125
491,-6.77490234375e-05,-0.033264770507812506
492,4.21142578125e-05,0.020720214843749998
493,1.8310546875e-05,0.009027099609375
494,-0.0001544189453125,-0.076282958984375
495,1.8310546875e-05,0.009063720703125
496,-0.0002349853515625,-0.11655273437500001
497,6.103515625e-06,0.003033447265625
498,-0.000133056640625,-0.06626220703125
499,-2.13623046875e-05,-0.010659790039062499
500,-3.7841796875e-05,-0.0189208984375
501,-0.000125732421875,-0.062991943359375
502,0.0002099609375,0.10540039062499999
503,3.2958984375e-05,0.016578369140625
504,-0.0004620361328125,-0.2328662109375
505,-0.0005413818359375,-0.27339782714843747
506,-0.0003021240234375,-0.15287475585937502
507,1.40380859375e-05,0.0071173095703125
508,-2.38037109375e-05,-0.01209228515625
509,-0.000133056640625,-0.06772583007812501
510,2.13623046875e-05,0.010894775390625
511,-5.31005859375e-05,-0.0271343994140625
512,-0.0002862548828125,-0.1465625
513,-0.00028564453125,-0.14653564453124998
514,-6.4697265625e-05,-0.03325439453125
515,-2.44140625e-06,-0.00125732421875
516,-1.15966796875e-05,-0.00598388671875
517,-0.00012451171875,-0.06437255859375
518,-0.0001531982421875,-0.07935668945312499
519,0.00017333984375,0.08996337890625
520,0.0002471923828125,0.1285400390625
521,4.5166015625e-05,0.023531494140625
522,0.0002789306640625,0.145601806640625
523,4.7607421875e-05,0.024898681640625
524,0.0001104736328125,0.05788818359375
525,6.9580078125e-05,0.036529541015625
526,1.28173828125e-05,0.006741943359375
527,0.0002972412109375,0.15664611816406251
528,-0.0001593017578125,-0.084111328125
529,0.0001959228515625,0.1036431884765625
530,-4.8828125e-05,-0.02587890625
531,-0.00043212890625,-0.22946044921875
532,0.0003759765625,0.20001953125
533,-0.0001275634765625,-0.0679913330078125
534,-1.89208984375e-05,-0.010103759765625
535,0.0002142333984375,0.1146148681640625
536,0.000126953125,0.068046875
537,-0.0002020263671875,-0.1084881591796875
538,-0.0002593994140625,-0.139556884765625
539,-0.0001092529296875,-0.058887329101562504
540,0.0001275634765625,0.06888427734375
541,9.1552734375e-06,0.0049530029296874995
542,8.48388671875e-05,0.045982666015625
543,-0.0004443359375,-0.2412744140625
544,-0.000391845703125,-0.2131640625
545,-0.000264892578125,-0.14436645507812498
546,-0.0001959228515625,-0.106973876953125
547,-0.000108642578125,-0.059427490234375
548,7.32421875e-06,0.0040136718749999994
549,-0.0001806640625,-0.0991845703125
550,-0.00016845703125,-0.09265136718749999
551,8.6669921875e-05,0.047755126953125
552,-6.2255859375e-05,-0.034365234375
553,-0.0005670166015625,-0.3135601806640625
554,-4.2724609375e-05,-0.023669433593749997
555,-0.00044189453125,-0.24525146484375002
556,0.0001312255859375,0.07296142578124999
557,6.53076171875e-05,0.0363763427734375
558,-1.64794921875e-05,-0.009195556640625
559,0.0001654052734375,0.09246154785156249
560,8.85009765625e-05,0.049560546875
561,-2.01416015625e-05,-0.0112994384765625
562,0.0001214599609375,0.06826049804687499
563,0.0001727294921875,0.0972467041015625
564,0.00011962890625,0.067470703125
565,-0.0001220703125,-0.0689697265625
566,0.0003466796875,0.19622070312499998
567,0.0003448486328125,0.1955291748046875
568,-9.765625e-05,-0.055468750000000004
569,0.0001593017578125,0.0906427001953125
570,0.0001495361328125,0.085235595703125
571,-0.000198974609375,-0.11361450195312499
572,0.00018310546875,0.104736328125
573,0.0003192138671875,0.18290954589843753
574,0.0001220703125,0.070068359375
575,-8.7890625e-05,-0.050537109375
576,6.16455078125e-05,0.0355078125
577,-0.00037841796875,-0.21834716796875
578,-0.00027587890625,-0.1594580078125
579,-6.591796875e-05,-0.03816650390625
580,-0.0004010009765625,-0.23258056640625002
581,0.000152587890625,0.088653564453125
582,0.0002740478515625,0.15949584960937502
583,-0.000201416015625,-0.11742553710937499
584,0.000115966796875,0.067724609375
585,0.0002679443359375,0.15674743652343748
586,6.103515625e-05,0.0357666015625
587,-0.000142822265625,-0.083836669921875
588,-0.0001171875,-0.06890625
589,5.9814453125e-05,0.035230712890625
590,7.6904296875e-05,0.04537353515625
591,-0.0002655029296875,-0.1569122314453125
592,-0.0003790283203125,-0.224384765625
593,0.00017333984375,0.10279052734375
594,-0.0001873779296875,-0.111302490234375
595,7.01904296875e-05,0.0417633056640625
596,6.89697265625e-05,0.041105957031249994
597,-0.0001995849609375,-0.1191522216796875
598,-0.0002459716796875,-0.147091064453125
599,-0.0002410888671875,-0.1444122314453125
600,-7.568359375e-05,-0.04541015625
601,7.38525390625e-05,0.044385375976562495
602,-6.28662109375e-05,-0.037845458984375004
603,-9.3994140625e-05,-0.056678466796875
604,3.41796875e-05,0.02064453125
605,0.000244140625,0.147705078125
606,8.97216796875e-05,0.054371337890624996
607,-0.0001519775390625,-0.0922503662109375
608,8.6669921875e-05,0.052695312499999994
609,-9.27734375e-05,-0.056499023437500004
610,-0.00017822265625,-0.1087158203125
611,-3.5400390625e-05,-0.021629638671875
612,-0.000264892578125,-0.1621142578125
613,1.89208984375e-05,0.0115985107421875
614,-9.27734375e-05,-0.056962890625
615,-7.32421875e-05,-0.0450439453125
616,-5.43212890625e-05,-0.0334619140625
617,0.00017578125,0.10845703125
618,9.27734375e-05,0.057333984375
619,-4.33349609375e-05,-0.026824340820312497
620,-7.6904296875e-05,-0.0476806640625
621,-0.0002081298828125,-0.1292486572265625
622,0.0001190185546875,0.07402954101562499
623,0.000118408203125,0.073768310546875
624,-0.000252685546875,-0.15767578124999998
625,-0.000106201171875,-0.066375732421875
626,0.000157470703125,0.09857666015625001
627,-8.72802734375e-05,-0.0547247314453125
628,-0.0004736328125,-0.29744140625
629,0.0003277587890625,0.2061602783203125
630,-0.0004364013671875,-0.274932861328125
631,-0.0003082275390625,-0.19449157714843748
632,-0.0001519775390625,-0.0960498046875
633,-0.000133056640625,-0.084224853515625
634,-0.000333251953125,-0.21128173828125
635,-0.0002099609375,-0.1333251953125
636,-0.00010986328125,-0.069873046875
637,-0.0001007080078125,-0.0641510009765625
638,0.0001416015625,0.09034179687499999
639,2.685546875e-05,0.01716064453125
640,-7.8125e-05,-0.05
641,-0.00013671875,-0.08763671875000001
642,-4.0283203125e-05,-0.02586181640625
643,0.000106201171875,0.068287353515625
644,-6.04248046875e-05,-0.03891357421875
645,0.0003094482421875,0.1995941162109375
646,6.16455078125e-05,0.039822998046875
647,7.62939453125e-05,0.0493621826171875
648,6.8359375e-05,0.044296875000000006
649,5.4931640625e-06,0.0035650634765625
650,0.0001788330078125,0.116241455078125
651,-6.8359375e-05,-0.04450195312500001
652,-4.21142578125e-05,-0.027458496093749996
653,-0.0002789306640625,-0.1821417236328125
654,-0.0002099609375,-0.13731445312499999
655,-0.000218505859375,-0.143121337890625
656,-0.000279541015625,-0.18337890625
657,-8.4228515625e-05,-0.055338134765625
658,7.50732421875e-05,0.049398193359375
659,1.953125e-05,0.01287109375
660,0.0001422119140625,0.09385986328125
661,-3.662109375e-06,-0.002420654296875
662,0.0001446533203125,0.095760498046875
663,0.000267333984375,0.177242431640625
664,-0.000286865234375,-0.190478515625
665,-0.0003118896484375,-0.2074066162109375
666,0.00019287109375,0.1284521484375
667,0.0001348876953125,0.0899700927734375
668,0.0003857421875,0.25767578125
669,-5.37109375e-05,-0.0359326171875
670,0.0003240966796875,0.217144775390625
671,-0.0001470947265625,-0.09870056152343751
672,-0.0003668212890625,-0.24650390625
673,2.38037109375e-05,0.0160198974609375
674,8.23974609375e-05,0.055535888671875006
675,-0.0002105712890625,-0.1421356201171875
676,-1.46484375e-05,-0.009902343749999999
677,0.00010498046875,0.07107177734375
678,0.0002545166015625,0.17256225585937499
679,4.69970703125e-05,0.0319110107421875
680,-0.0005419921875,-0.36855468750000003
681,7.080078125e-05,0.048215332031249995
682,-6.591796875e-05,-0.044956054687500004
683,0.000322265625,0.22010742187500001
684,-7.568359375e-05,-0.051767578125
685,0.00044677734375,0.30604248046875
686,-5.7373046875e-05,-0.039357910156249995
687,0.0001190185546875,0.08176574707031249
688,-5.4931640625e-06,-0.0037792968749999997
689,-0.0001214599609375,-0.0836859130859375
690,-0.000208740234375,-0.14403076171874998
691,-0.0001446533203125,-0.0999554443359375
692,-6.28662109375e-05,-0.04350341796875
693,9.82666015625e-05,0.0680987548828125
694,4.69970703125e-05,0.032615966796875
695,-6.89697265625e-05,-0.047933959960937494
696,0.000162353515625,0.11299804687500001
697,-2.44140625e-05,-0.0170166015625
