t,C,C*t
162,-9.09423828125e-05,-0.014732666015625
163,0.0002032470703125,0.0331292724609375
164,-0.0001513671875,-0.024824218749999998
165,-0.0001043701171875,-0.0172210693359375
166,0.0002178955078125,0.036170654296875
167,0.0002001953125,0.0334326171875
168,0.000242919921875,0.040810546875
169,0.0004376220703125,0.0739581298828125
170,0.0003472900390625,0.059039306640625004
171,0.00015380859375,0.02630126953125
172,8.6669921875e-05,0.014907226562499999
173,0.00020751953125,0.035900878906249996
174,-5.18798828125e-05,-0.009027099609375
175,4.45556640625e-05,0.0077972412109375
176,7.32421875e-05,0.012890625
177,-2.38037109375e-05,-0.0042132568359375
178,6.4697265625e-05,0.01151611328125
179,0.00026611328125,0.04763427734375
180,-4.7607421875e-05,-0.0085693359375
181,0.0002740478515625,0.0496026611328125
182,0.000272216796875,0.04954345703125
183,0.00017333984375,0.03172119140625
184,-0.0001123046875,-0.0206640625
185,4.08935546875e-05,0.0075653076171875
186,-6.591796875e-05,-0.012260742187500001
187,-1.03759765625e-05,-0.0019403076171875002
188,-0.0002166748046875,-0.04073486328125
189,-4.39453125e-05,-0.008305664062499999
190,0.000269775390625,0.05125732421875
191,-0.0001666259765625,-0.0318255615234375
192,-0.00028564453125,-0.05484375
193,-0.0002020263671875,-0.0389910888671875
194,-0.000155029296875,-0.03007568359375
195,7.50732421875e-05,0.0146392822265625
196,0.0001800537109375,0.03529052734375
197,-0.0001153564453125,-0.0227252197265625
198,0.00028564453125,0.0565576171875
199,0.0002911376953125,0.057936401367187494
200,9.33837890625e-05,0.0186767578125
201,-0.0002655029296875,-0.053366088867187494
202,-0.0002606201171875,-0.052645263671875
203,0.0002313232421875,0.0469586181640625
204,-4.2724609375e-06,-0.0008715820312500001
205,-0.0001031494140625,-0.0211456298828125
206,-0.00016357421875,-0.0336962890625
207,-4.638671875e-05,-0.00960205078125
208,5.2490234375e-05,0.01091796875
209,0.000308837890625,0.064547119140625
210,-3.23486328125e-05,-0.006793212890625001
211,-5.18798828125e-05,-0.0109466552734375
212,2.8076171875e-05,0.005952148437500001
213,-0.0001654052734375,-0.0352313232421875
214,-0.0001324462890625,-0.028343505859375
215,-0.0001043701171875,-0.0224395751953125
216,-0.00019775390625,-0.04271484375
217,-0.00044677734375,-0.09695068359375
218,-0.000140380859375,-0.03060302734375
219,8.9111328125e-05,0.019515380859375
220,-5.18798828125e-05,-0.01141357421875
221,-0.0001226806640625,-0.0271124267578125
222,0.0001300048828125,0.028861083984374997
223,1.220703125e-06,0.000272216796875
224,0.0001055908203125,0.02365234375
225,-6.4697265625e-05,-0.014556884765625
226,-0.00010498046875,-0.023725585937499998
227,0.0001812744140625,0.0411492919921875
228,0.000234375,0.0534375
229,-2.86865234375e-05,-0.0065692138671875
230,0.0002978515625,0.06850585937499999
231,0.0002947998046875,0.0680987548828125
232,9.1552734375e-05,0.021240234375
233,-3.23486328125e-05,-0.0075372314453125006
234,3.173828125e-05,0.0074267578125
235,-9.82666015625e-05,-0.0230926513671875
236,-0.00010498046875,-0.024775390625
237,3.0517578125e-06,0.0007232666015625001
238,3.173828125e-05,0.0075537109375
239,1.15966796875e-05,0.0027716064453125002
240,-0.0004010009765625,-0.09624023437500001
241,-0.0003216552734375,-0.0775189208984375
242,-7.99560546875e-05,-0.019349365234375002
243,-2.197265625e-05,-0.005339355468749999
244,-7.568359375e-05,-0.018466796875
245,-0.0002337646484375,-0.0572723388671875
246,7.62939453125e-05,0.018768310546875
247,-2.38037109375e-05,-0.0058795166015625
248,-6.16455078125e-05,-0.0152880859375
249,-0.0001324462890625,-0.032979125976562496
250,-0.0004461669921875,-0.111541748046875
251,-0.0002447509765625,-0.0614324951171875
252,-0.00013671875,-0.034453125
253,4.5166015625e-05,0.011427001953125
254,-0.0001544189453125,-0.039222412109375
255,4.0283203125e-05,0.010272216796875
256,0.000169677734375,0.0434375
257,-0.000323486328125,-0.083135986328125
258,-0.0002752685546875,-0.071019287109375
259,-5.79833984375e-05,-0.015017700195312499
260,0.0001568603515625,0.040783691406249996
261,0.0001129150390625,0.0294708251953125
262,0.00034912109375,0.09146972656249999
263,0.0001177978515625,0.0309808349609375
264,0.000142822265625,0.037705078125
265,0.000118408203125,0.031378173828125
266,6.4697265625e-05,0.017209472656250002
267,-9.1552734375e-05,-0.024444580078125
268,-0.0002789306640625,-0.07475341796875
269,-0.0001055908203125,-0.0284039306640625
270,-8.6669921875e-05,-0.02340087890625
271,0.00027587890625,0.07476318359374999
272,0.0003302001953125,0.089814453125
273,0.000269775390625,0.073648681640625
274,0.0003961181640625,0.108536376953125
275,0.0001708984375,0.0469970703125
276,5.55419921875e-05,0.01532958984375
277,-0.000257568359375,-0.07134643554687499
278,0.0002899169921875,0.080596923828125
279,0.00033203125,0.09263671875000001
280,0.0001104736328125,0.0309326171875
281,0.0001348876953125,0.0379034423828125
282,-0.0001617431640625,-0.045611572265625
283,1.8310546875e-06,0.0005181884765625
284,3.662109375e-06,0.0010400390625
285,0.000218505859375,0.062274169921875004
286,0.000128173828125,0.03665771484375
287,0.000162353515625,0.046595458984375004
288,-6.7138671875e-06,-0.00193359375
289,-3.72314453125e-05,-0.0107598876953125
290,4.5166015625e-05,0.01309814453125
291,0.0001885986328125,0.054882202148437496
292,-6.591796875e-05,-0.019248046875
293,0.0001116943359375,0.0327264404296875
294,0.0001934814453125,0.056883544921875
295,0.0001031494140625,0.0304290771484375
296,-0.0001007080078125,-0.0298095703125
297,-0.000191650390625,-0.056920166015625
298,-0.000347900390625,-0.10367431640625001
299,-0.000230712890625,-0.068983154296875
300,-4.21142578125e-05,-0.012634277343749998
301,-1.15966796875e-05,-0.0034906005859375
302,7.4462890625e-05,0.02248779296875
303,-1.220703125e-05,-0.00369873046875
304,0.000186767578125,0.05677734375
305,0.0002996826171875,0.0914031982421875
306,0.00025146484375,0.0769482421875
307,0.00025634765625,0.07869873046875
308,0.000172119140625,0.0530126953125
309,0.000179443359375,0.055447998046875
310,0.0001080322265625,0.033489990234375
311,-4.638671875e-05,-0.01442626953125
312,-6.77490234375e-05,-0.021137695312500003
313,-0.0001007080078125,-0.031521606445312496
314,-0.0001361083984375,-0.042738037109375
315,-0.0001458740234375,-0.0459503173828125
316,-0.00025390625,-0.080234375
317,5.67626953125e-05,0.0179937744140625
318,3.0517578125e-05,0.00970458984375
319,0.0001251220703125,0.039913940429687496
320,-0.0001300048828125,-0.041601562499999994
321,-0.00015869140625,-0.05093994140625
322,-0.0002618408203125,-0.084312744140625
323,-0.0001031494140625,-0.0333172607421875
324,-0.0001837158203125,-0.059523925781249994
325,-0.0001776123046875,-0.0577239990234375
326,2.99072265625e-05,0.009749755859375
327,-0.0001226806640625,-0.0401165771484375
328,7.080078125e-05,0.023222656249999998
329,-2.44140625e-06,-0.00080322265625
330,0.00013671875,0.0451171875
331,8.7890625e-05,0.029091796875
332,0.000230712890625,0.0765966796875
333,0.0001593017578125,0.0530474853515625
334,-0.0001788330078125,-0.059730224609375
335,-0.000150146484375,-0.050299072265625
336,5.67626953125e-05,0.019072265625
337,7.080078125e-05,0.023859863281249998
338,-7.87353515625e-05,-0.026612548828125002
339,-3.0517578125e-05,-0.010345458984375
340,-1.5869140625e-05,-0.0053955078125
341,0.0001458740234375,0.0497430419921875
342,-9.70458984375e-05,-0.033189697265625
343,9.46044921875e-05,0.0324493408203125
344,5.92041015625e-05,0.0203662109375
345,-7.2021484375e-05,-0.024847412109374998
346,-8.60595703125e-05,-0.029776611328124997
347,-5.4931640625e-05,-0.019061279296875
348,2.01416015625e-05,0.00700927734375
349,-0.00017578125,-0.06134765625
350,-0.0002239990234375,-0.078399658203125
351,-0.0001800537109375,-0.0631988525390625
352,3.662109375e-05,0.012890625
353,-0.00025634765625,-0.09049072265625001
354,-0.0001611328125,-0.057041015625000004
355,-0.0001678466796875,-0.0595855712890625
356,0.000128173828125,0.0456298828125
357,0.0003680419921875,0.1313909912109375
358,0.0003173828125,0.11362304687500001
359,0.00027587890625,0.09904052734374999
360,6.4697265625e-05,0.023291015625
361,1.220703125e-05,0.00440673828125
362,-0.00016357421875,-0.059213867187500005
363,0.0001507568359375,0.05472473144531251
364,-9.58251953125e-05,-0.03488037109375
365,-0.0004498291015625,-0.1641876220703125
366,2.50244140625e-05,0.009158935546875
367,-0.00011474609375,-0.042111816406249995
368,-0.000111083984375,-0.04087890625
369,3.72314453125e-05,0.0137384033203125
370,2.5634765625e-05,0.00948486328125
371,0.0001824951171875,0.06770568847656251
372,0.000125732421875,0.0467724609375
373,7.9345703125e-05,0.029595947265625002
374,0.00041259765625,0.1543115234375
375,0.000264892578125,0.099334716796875
376,0.0005010986328125,0.18841308593750003
377,0.000433349609375,0.163372802734375
378,0.00028564453125,0.1079736328125
379,9.8876953125e-05,0.037474365234375
380,-0.000135498046875,-0.0514892578125
381,0.000128173828125,0.048834228515625
382,0.0001666259765625,0.063651123046875
383,5.37109375e-05,0.0205712890625
384,0.000106201171875,0.04078125
385,0.0002777099609375,0.1069183349609375
386,2.13623046875e-05,0.008245849609375
387,0.00011474609375,0.04440673828125
388,0.0001959228515625,0.07601806640625
389,0.0002044677734375,0.0795379638671875
390,-2.44140625e-05,-0.009521484375
391,-3.23486328125e-05,-0.012648315429687501
392,0.000201416015625,0.078955078125
393,9.033203125e-05,0.03550048828125
394,0.0002740478515625,0.10797485351562501
395,0.0002020263671875,0.0798004150390625
396,-0.000382080078125,-0.1513037109375
397,-0.00033447265625,-0.13278564453125
398,-0.00034912109375,-0.1389501953125
399,-4.33349609375e-05,-0.017290649414062498
400,-0.0004412841796875,-0.176513671875
401,-0.0003631591796875,-0.14562683105468752
402,-0.0003729248046875,-0.14991577148437502
403,-0.0001446533203125,-0.0582952880859375
404,-3.84521484375e-05,-0.01553466796875
405,-7.50732421875e-05,-0.0304046630859375
406,8.23974609375e-05,0.033453369140625
407,-0.0001495361328125,-0.060861206054687506
408,-0.0002349853515625,-0.0958740234375
409,-0.000286865234375,-0.11732788085937501
410,9.33837890625e-05,0.038287353515625
411,-7.87353515625e-05,-0.0323602294921875
412,-0.0002764892578125,-0.11391357421875001
413,0.000145263671875,0.059993896484374996
414,0.000172119140625,0.07125732421875
415,-0.0001019287109375,-0.0423004150390625
416,0.00011474609375,0.047734374999999996
417,-2.74658203125e-05,-0.0114532470703125
418,0.0002777099609375,0.11608276367187499
419,0.000118408203125,0.049613037109375
420,-9.521484375e-05,-0.039990234375
421,0.0001116943359375,0.047023315429687504
422,0.0001318359375,0.055634765625000006
423,9.3994140625e-05,0.039759521484375
424,-7.4462890625e-05,-0.031572265625
425,-0.0001434326171875,-0.0609588623046875
426,8.97216796875e-05,0.038221435546875
427,0.0001763916015625,0.0753192138671875
428,3.5400390625e-05,0.015151367187499999
429,6.4697265625e-05,0.027755126953125
430,0.000362548828125,0.15589599609375002
431,0.0002825927734375,0.1217974853515625
432,0.0004180908203125,0.180615234375
433,0.000247802734375,0.10729858398437499
434,0.0002557373046875,0.11098999023437502
435,1.8310546875e-05,0.007965087890625
436,-7.9345703125e-06,-0.00345947265625
437,-8.544921875e-06,-0.0037341308593750004
438,0.000186767578125,0.08180419921875
439,3.662109375e-06,0.001607666015625
440,2.25830078125e-05,0.0099365234375
441,-0.0001220703125,-0.0538330078125
442,-5.859375e-05,-0.0258984375
443,-0.00017333984375,-0.07678955078125
444,0.000181884765625,0.0807568359375
445,-9.94873046875e-05,-0.044271850585937494
446,0.0001800537109375,0.080303955078125
447,0.000115966796875,0.051837158203125
448,0.0004034423828125,0.1807421875
449,0.0002386474609375,0.10715270996093751
450,9.765625e-05,0.0439453125
451,0.0002435302734375,0.1098321533203125
452,0.0001123046875,0.050761718750000004
453,0.0001019287109375,0.0461737060546875
454,-0.000303955078125,-0.13799560546875
455,0.0002349853515625,0.1069183349609375
456,0.00019287109375,0.08794921875
457,0.0001739501953125,0.0794952392578125
458,-0.000250244140625,-0.11461181640624998
459,-0.0001800537109375,-0.08264465332031251
460,8.056640625e-05,0.037060546875
461,-9.765625e-05,-0.04501953125
462,-6.591796875e-05,-0.030454101562500002
463,-0.000299072265625,-0.13847045898437502
464,5.2490234375e-05,0.02435546875
465,5.37109375e-05,0.0249755859375
466,-9.27734375e-05,-0.043232421875
467,-3.5400390625e-05,-0.016531982421874997
468,6.34765625e-05,0.02970703125
469,0.00016845703125,0.07900634765624999
470,5.79833984375e-05,0.027252197265625
471,0.0001336669921875,0.0629571533203125
472,8.97216796875e-05,0.0423486328125
473,-0.0003509521484375,-0.1660003662109375
474,-7.38525390625e-05,-0.035006103515625
475,0.000103759765625,0.049285888671875
476,-1.46484375e-05,-0.00697265625
477,-4.638671875e-05,-0.02212646484375
478,0.0001861572265625,0.08898315429687499
479,-0.000181884765625,-0.087122802734375
480,-0.000240478515625,-0.1154296875
481,-0.0002020263671875,-0.09717468261718751
482,-5.79833984375e-05,-0.027947998046875
483,0.00031494140625,0.15211669921875
484,0.0002899169921875,0.14031982421875
485,-5.18798828125e-05,-0.0251617431640625
486,6.53076171875e-05,0.031739501953125
487,0.00018798828125,0.09155029296875
488,7.01904296875e-05,0.034252929687499996
489,-1.8310546875e-05,-0.008953857421875
490,-0.0002264404296875,-0.110955810546875
491,-0.0003076171875,-0.1510400390625
492,-3.23486328125e-05,-0.01591552734375
493,8.23974609375e-05,0.040621948242187504
494,0.0001324462890625,0.065428466796875
495,-2.44140625e-05,-0.0120849609375
496,6.591796875e-05,0.032695312500000004
497,-0.00010986328125,-0.05460205078125
498,0.000228271484375,0.11367919921875001
499,0.000172119140625,0.08588745117187499
500,0.000146484375,0.0732421875
501,-0.0001873779296875,-0.0938763427734375
502,-0.0001788330078125,-0.08977416992187501
503,0.000169677734375,0.085347900390625
504,0.0001129150390625,0.056909179687500006
505,4.638671875e-05,0.02342529296875
506,3.662109375e-06,0.00185302734375
507,-6.591796875e-05,-0.033420410156250004
508,0.0001275634765625,0.06480224609375
509,0.0002191162109375,0.1115301513671875
510,8.97216796875e-05,0.045758056640624996
511,-0.0004248046875,-0.2170751953125
512,-4.08935546875e-05,-0.0209375
513,-0.0002960205078125,-0.15185852050781248
514,-0.0002447509765625,-0.125802001953125
515,-0.000135498046875,-0.06978149414062501
516,9.58251953125e-05,0.04944580078125
517,-0.00031005859375,-0.16030029296875
518,4.5166015625e-05,0.02339599609375
519,6.9580078125e-05,0.036112060546875
520,6.7138671875e-06,0.0034912109375
521,0.0001641845703125,0.0855401611328125
522,6.89697265625e-05,0.036002197265624994
523,-1.0986328125e-05,-0.005745849609375
524,8.7890625e-05,0.0460546875
525,-3.90625e-05,-0.0205078125
526,0.0001153564453125,0.060677490234375
527,0.00012451171875,0.06561767578125
528,0.0001202392578125,0.063486328125
529,-1.220703125e-06,-0.000645751953125
530,-3.662109375e-06,-0.0019409179687499998
531,9.8876953125e-05,0.052503662109375
532,0.0003289794921875,0.17501708984375
533,8.6669921875e-05,0.046195068359375
534,0.000159912109375,0.08539306640625001
535,0.0002587890625,0.1384521484375
536,4.7607421875e-05,0.025517578125000002
537,4.45556640625e-05,0.0239263916015625
538,0.000203857421875,0.10967529296874999
539,0.0001409912109375,0.0759942626953125
540,0.0001544189453125,0.08338623046874999
541,0.0001422119140625,0.0769366455078125
542,0.00013427734375,0.0727783203125
543,-3.11279296875e-05,-0.0169024658203125
544,-0.000142822265625,-0.0776953125
545,-0.0001885986328125,-0.1027862548828125
546,6.103515625e-05,0.0333251953125
547,-7.080078125e-05,-0.03872802734375
548,0.0001751708984375,0.09599365234375
549,-8.23974609375e-05,-0.045236206054687506
550,-0.000262451171875,-0.14434814453125
551,-0.0001617431640625,-0.08912048339843749
552,-8.1787109375e-05,-0.045146484375000004
553,7.32421875e-05,0.0405029296875
554,0.000360107421875,0.19949951171875002
555,0.0003765869140625,0.2090057373046875
556,-0.000185546875,-0.1031640625
557,2.3193359375e-05,0.012918701171875
558,-0.00020263671875,-0.1130712890625
559,1.15966796875e-05,0.0064825439453125005
560,-0.0002239990234375,-0.125439453125
561,-2.197265625e-05,-0.012326660156249999
562,4.8828125e-05,0.02744140625
563,0.000286865234375,0.161505126953125
564,0.0001556396484375,0.08778076171874999
565,6.9580078125e-05,0.039312744140624994
566,-7.99560546875e-05,-0.045255126953125
567,-6.28662109375e-05,-0.0356451416015625
568,-1.8310546875e-05,-0.010400390625
569,-0.0001263427734375,-0.0718890380859375
570,-0.0002960205078125,-0.168731689453125
571,-0.0001019287109375,-0.058201293945312496
572,-8.97216796875e-05,-0.05132080078125
573,0.000130615234375,0.074842529296875
574,0.00014892578125,0.0854833984375
575,0.0001837158203125,0.10563659667968749
576,0.0001934814453125,0.1114453125
577,6.103515625e-05,0.03521728515625
578,4.33349609375e-05,0.025047607421875
579,4.150390625e-05,0.02403076171875
580,0.0001019287109375,0.059118652343749994
581,1.46484375e-05,0.0085107421875
582,-9.58251953125e-05,-0.055770263671875
583,-7.6904296875e-05,-0.044835205078125
584,-6.103515625e-05,-0.03564453125
585,-0.000125732421875,-0.07355346679687501
586,0.000184326171875,0.10801513671875
587,-4.39453125e-05,-0.0257958984375
588,5.4931640625e-05,0.0322998046875
589,2.9296875e-05,0.017255859374999998
590,2.50244140625e-05,0.014764404296874999
591,0.0004791259765625,0.28316345214843747
592,0.0003857421875,0.228359375
593,5.55419921875e-05,0.0329364013671875
594,-2.62451171875e-05,-0.015589599609375
595,-0.0001611328125,-0.09587402343750001
596,-0.000115966796875,-0.06911621093749999
597,-8.11767578125e-05,-0.0484625244140625
598,-0.000167236328125,-0.10000732421875001
599,-0.00019287109375,-0.11552978515625001
600,-0.0005377197265625,-0.3226318359375
601,-0.0003125,-0.1878125
602,-0.00010009765625,-0.0602587890625
603,8.056640625e-05,0.04858154296875
604,0.0003717041015625,0.22450927734375
605,0.0001715087890625,0.1037628173828125
606,-0.0002362060546875,-0.14314086914062502
607,-0.000308837890625,-0.18746459960937498
608,-0.000577392578125,-0.3510546875
609,-0.000225830078125,-0.137530517578125
610,-0.0002471923828125,-0.150787353515625
611,-0.00020751953125,-0.12679443359375
612,-0.00016845703125,-0.103095703125
613,0.000269775390625,0.165372314453125
614,-0.0001385498046875,-0.085069580078125
615,6.65283203125e-05,0.0409149169921875
616,0.0002728271484375,0.1680615234375
617,-0.0001708984375,-0.1054443359375
618,-7.2021484375e-05,-0.04450927734375
619,-3.84521484375e-05,-0.0238018798828125
620,-6.4697265625e-05,-0.0401123046875
621,-0.0003387451171875,-0.21036071777343748
622,-6.2255859375e-05,-0.03872314453125
623,-0.000322265625,-0.200771484375
624,-0.0002349853515625,-0.146630859375
625,0.000115966796875,0.072479248046875
626,0.0001312255859375,0.08214721679687499
627,-1.46484375e-05,-0.0091845703125
628,3.23486328125e-05,0.020314941406250002
629,0.000205078125,0.128994140625
630,0.000517578125,0.32607421875000003
631,0.000396728515625,0.250335693359375
632,0.00044921875,0.28390625
633,-6.53076171875e-05,-0.041339721679687504
634,-0.000294189453125,-0.18651611328125
635,-0.0002557373046875,-0.1623931884765625
636,-0.000118408203125,-0.0753076171875
637,0.0001678466796875,0.1069183349609375
638,9.3994140625e-05,0.05996826171875
639,4.7607421875e-05,0.030421142578125
640,1.8310546875e-06,0.001171875
641,0.0002191162109375,0.1404534912109375
642,-0.0001611328125,-0.103447265625
643,7.9345703125e-05,0.051019287109375
644,0.0001226806640625,0.07900634765624999
645,0.0001629638671875,0.10511169433593749
646,0.0001702880859375,0.110006103515625
647,0.00031494140625,0.20376708984375
648,-7.38525390625e-05,-0.047856445312499996
649,-8.48388671875e-05,-0.055060424804687494
650,-0.000191650390625,-0.12457275390625
651,7.87353515625e-05,0.051256713867187505
652,0.000240478515625,0.1567919921875
653,-0.0002178955078125,-0.1422857666015625
654,-2.62451171875e-05,-0.017164306640624998
655,-0.000208740234375,-0.136724853515625
656,-1.89208984375e-05,-0.012412109374999999
657,-2.5634765625e-05,-0.016842041015625
658,5.06591796875e-05,0.033333740234375
659,-0.0001458740234375,-0.0961309814453125
660,-7.9345703125e-05,-0.0523681640625
661,-0.0003082275390625,-0.20373840332031248
662,7.2021484375e-05,0.04767822265625
663,-0.0002789306640625,-0.18493103027343752
664,-0.000338134765625,-0.224521484375
665,-7.99560546875e-05,-0.053170776367187506
666,-0.0001995849609375,-0.132923583984375
667,-0.000113525390625,-0.07572143554687501
668,-7.87353515625e-05,-0.05259521484375
669,-1.0986328125e-05,-0.007349853515625
670,7.26318359375e-05,0.048663330078125
671,0.000286865234375,0.19248657226562502
672,-0.000208740234375,-0.1402734375
673,-0.0003985595703125,-0.26823059082031253
674,-0.00020263671875,-0.1365771484375
675,-9.27734375e-05,-0.0626220703125
676,-9.70458984375e-05,-0.06560302734375001
677,-0.00023681640625,-0.16032470703124999
678,0.0001519775390625,0.10304077148437502
679,7.32421875e-05,0.0497314453125
680,7.8125e-05,0.053125
681,-0.0003155517578125,-0.2148907470703125
682,-8.72802734375e-05,-0.059525146484375
683,-0.000140380859375,-0.09588012695312499
684,0.0001385498046875,0.09476806640625
685,-1.708984375e-05,-0.01170654296875
686,-0.000205078125,-0.14068359375
687,-0.0001690673828125,-0.1161492919921875
688,0.000103759765625,0.07138671875
689,-6.591796875e-05,-0.04541748046875
690,0.0001947021484375,0.134344482421875
691,-5.126953125e-05,-0.035427246093749996
692,-2.38037109375e-05,-0.01647216796875
693,-0.000137939453125,-0.09559204101562499
694,-0.000263671875,-0.18298828125000002
695,-0.0002734375,-0.19003906250000002
